"year_month","CustomerID","recency","frequency","monetary","r_score","f_score","m_score"
"2011-03","17376","57","1","105.85","3","3","3"
"2011-03","17377","1","4","812.54","5","5","5"
"2011-03","17379","9999","0","0","1","2","2"
"2011-03","17381","23","7","5595.7","4","5","5"
"2011-03","17382","9999","0","0","1","2","2"
"2011-03","17383","9999","0","0","1","2","2"
"2011-03","17384","9999","0","0","1","2","2"
"2011-03","17385","9999","0","0","1","2","2"
"2011-03","17386","9999","0","0","1","2","2"
"2011-03","17387","9999","0","0","1","2","2"
"2011-03","17388","33","1","381.6","4","4","4"
"2011-03","17389","22","7","1004.4599999999999","4","5","5"
"2011-03","17391","9999","0","0","1","2","2"
"2011-03","17392","52","1","145.5","3","3","4"
"2011-03","17394","9999","0","0","1","2","2"
"2011-03","17396","9999","0","0","1","2","2"
"2011-03","17397","9999","0","0","1","2","2"
"2011-03","17398","1","1","305.68","5","4","4"
"2011-03","17400","0","2","644.6","5","5","5"
"2011-03","17402","75","1","111.9","2","3","3"
"2011-03","17403","9999","0","0","1","2","2"
"2011-03","17404","16","3","7461.4400000000005","5","5","5"
"2011-03","17405","9999","0","0","1","2","2"
"2011-03","17406","79","2","1498.32","2","5","5"
"2011-03","17408","9999","0","0","1","2","2"
"2011-03","17409","9999","0","0","1","2","2"
"2011-03","17410","9999","0","0","1","2","2"
"2011-03","17411","7","1","285.58","5","4","4"
"2011-03","17412","49","1","141.36","3","3","3"
"2011-03","17414","9999","0","0","1","2","2"
"2011-03","17415","9999","0","0","1","2","2"
"2011-03","17416","27","1","2114.71","4","5","5"
"2011-03","17418","69","1","167.39","2","4","4"
"2011-03","17419","12","4","1314.03","5","5","5"
"2011-03","17420","9999","0","0","1","2","2"
"2011-03","17422","42","1","321.25","3","4","4"
"2011-03","17423","9999","0","0","1","2","2"
"2011-03","17425","9999","0","0","1","2","2"
"2011-03","17426","28","1","1193.88","4","5","5"
"2011-03","17427","9999","0","0","1","2","2"
"2011-03","17428","1","6","3171.39","5","5","5"
"2011-03","17429","9999","0","0","1","2","2"
"2011-03","17430","9999","0","0","1","2","2"
"2011-03","17431","59","1","403.3","3","4","4"
"2011-03","17432","9999","0","0","1","2","2"
"2011-03","17433","9999","0","0","1","2","2"
"2011-03","17434","9999","0","0","1","2","2"
"2011-03","17436","9999","0","0","1","2","2"
"2011-03","17438","0","1","388.45000000000005","5","4","4"
"2011-03","17440","9999","0","0","1","2","2"
"2011-03","17442","36","1","440.83","4","4","4"
"2011-03","17443","9999","0","0","1","2","2"
"2011-03","17444","9999","0","0","1","2","2"
"2011-03","17446","56","1","68.10000000000001","3","3","3"
"2011-03","17447","9999","0","0","1","2","2"
"2011-03","17449","29","1","338.34000000000003","4","4","4"
"2011-03","17450","5","6","32120.7","5","5","5"
"2011-03","17451","9999","0","0","1","2","2"
"2011-03","17453","9999","0","0","1","2","2"
"2011-03","17454","45","1","132.25","3","3","3"
"2011-03","17455","9999","0","0","1","2","2"
"2011-03","17456","9999","0","0","1","2","2"
"2011-03","17457","54","2","717.06","3","5","5"
"2011-03","17458","9999","0","0","1","2","2"
"2011-03","17459","9999","0","0","1","2","2"
"2011-03","17460","14","2","272.38","5","5","4"
"2011-03","17461","9999","0","0","1","2","2"
"2011-03","17462","30","1","463.41","4","4","4"
"2011-03","17463","59","1","709.51","3","4","5"
"2011-03","17464","9999","0","0","1","2","2"
"2011-03","17466","9999","0","0","1","2","2"
"2011-03","17468","9999","0","0","1","2","2"
"2011-03","17469","9999","0","0","1","2","2"
"2011-03","17470","9999","0","0","1","2","2"
"2011-03","17472","34","2","451.02","4","5","4"
"2011-03","17475","9999","0","0","1","2","2"
"2011-03","17480","9999","0","0","1","2","2"
"2011-03","17481","9999","0","0","1","2","2"
"2011-03","17483","9999","0","0","1","2","2"
"2011-03","17486","7","1","396.87","5","4","4"
"2011-03","17489","9999","0","0","1","2","2"
"2011-03","17490","9999","0","0","1","2","2"
"2011-03","17491","6","2","862.46","5","5","5"
"2011-03","17492","9999","0","0","1","2","2"
"2011-03","17495","9999","0","0","1","2","2"
"2011-03","17496","9999","0","0","1","2","2"
"2011-03","17498","9999","0","0","1","2","2"
"2011-03","17499","35","1","622.88","4","4","5"
"2011-03","17500","9999","0","0","1","2","2"
"2011-03","17501","9999","0","0","1","2","2"
"2011-03","17502","9999","0","0","1","2","2"
"2011-03","17503","9999","0","0","1","2","2"
"2011-03","17504","14","3","1646.44","5","5","5"
"2011-03","17505","9999","0","0","1","2","2"
"2011-03","17506","9999","0","0","1","2","2"
"2011-03","17507","7","2","605.58","5","5","5"
"2011-03","17508","26","1","387.31","4","4","4"
"2011-03","17509","9999","0","0","1","2","2"
"2011-03","17510","9999","0","0","1","2","2"
"2011-03","17511","1","6","18884.36","5","5","5"
"2011-03","17512","6","4","1093.02","5","5","5"
"2011-03","17513","9999","0","0","1","2","2"
"2011-03","17514","9999","0","0","1","2","2"
"2011-03","17515","14","2","432.18","5","5","4"
"2011-03","17516","31","2","327.83","4","5","4"
"2011-03","17517","54","1","153.94","3","4","4"
"2011-03","17519","7","1","313.45","5","4","4"
"2011-03","17520","9999","0","0","1","2","2"
"2011-03","17521","9999","0","0","1","2","2"
"2011-03","17522","9999","0","0","1","2","2"
"2011-03","17523","9999","0","0","1","2","2"
"2011-03","17524","9999","0","0","1","2","2"
"2011-03","17525","9999","0","0","1","2","2"
"2011-03","17526","36","1","634.1999999999999","4","4","5"
"2011-03","17527","9999","0","0","1","2","2"
"2011-03","17528","9999","0","0","1","2","2"
"2011-03","17530","43","1","344.69","3","4","4"
"2011-03","17531","9999","0","0","1","2","2"
"2011-03","17534","9999","0","0","1","2","2"
"2011-03","17535","26","1","164.4","4","4","4"
"2011-03","17536","9999","0","0","1","2","2"
"2011-03","17537","49","1","630.7","3","4","5"
"2011-03","17538","9999","0","0","1","2","2"
"2011-03","17540","62","1","268.8","2","4","4"
"2011-03","17542","15","1","170.75","5","4","4"
"2011-03","17545","9999","0","0","1","2","2"
"2011-03","17548","9999","0","0","1","2","2"
"2011-03","17549","9999","0","0","1","2","2"
"2011-03","17550","9999","0","0","1","2","2"
"2011-03","17551","9999","0","0","1","2","2"
"2011-03","17552","9999","0","0","1","2","2"
"2011-03","17553","9999","0","0","1","2","2"
"2011-03","17554","9999","0","0","1","2","2"
"2011-03","17555","80","1","195.45","2","4","4"
"2011-03","17556","9999","0","0","1","2","2"
"2011-03","17557","9999","0","0","1","2","2"
"2011-03","17560","56","1","162.1","3","4","4"
"2011-03","17561","9999","0","0","1","2","2"
"2011-03","17562","9999","0","0","1","2","2"
"2011-03","17564","9999","0","0","1","2","2"
"2011-03","17566","9999","0","0","1","2","2"
"2011-03","17567","27","2","960.23","4","5","5"
"2011-03","17569","78","1","344.14","2","4","4"
"2011-03","17571","23","2","359.95","4","5","4"
"2011-03","17572","9999","0","0","1","2","2"
"2011-03","17573","9999","0","0","1","2","2"
"2011-03","17574","9999","0","0","1","2","2"
"2011-03","17576","8","5","640.11","5","5","5"
"2011-03","17578","9999","0","0","1","2","2"
"2011-03","17579","9999","0","0","1","2","2"
"2011-03","17580","58","1","121.17","3","3","3"
"2011-03","17581","26","4","1278.2","4","5","5"
"2011-03","17582","9999","0","0","1","2","2"
"2011-03","17584","9999","0","0","1","2","2"
"2011-03","17585","9","2","521.53","5","5","5"
"2011-03","17588","9999","0","0","1","2","2"
"2011-03","17589","9999","0","0","1","2","2"
"2011-03","17590","9999","0","0","1","2","2"
"2011-03","17591","13","3","787.1500000000001","5","5","5"
"2011-03","17593","9999","0","0","1","2","2"
"2011-03","17594","0","1","315","5","4","4"
"2011-03","17595","9999","0","0","1","2","2"
"2011-03","17596","9999","0","0","1","2","2"
"2011-03","17597","9999","0","0","1","2","2"
"2011-03","17600","9999","0","0","1","2","2"
"2011-03","17601","9999","0","0","1","2","2"
"2011-03","17602","70","1","767.0500000000001","2","4","5"
"2011-03","17603","9999","0","0","1","2","2"
"2011-03","17604","58","1","136.24","3","3","3"
"2011-03","17608","9999","0","0","1","2","2"
"2011-03","17609","48","2","537.6899999999999","3","5","5"
"2011-03","17611","17","3","1190.25","5","5","5"
"2011-03","17612","43","1","305.46","3","4","4"
"2011-03","17613","8","3","1390.6200000000001","5","5","5"
"2011-03","17614","9999","0","0","1","2","2"
"2011-03","17615","9999","0","0","1","2","2"
"2011-03","17616","0","1","81.6","5","3","3"
"2011-03","17618","9999","0","0","1","2","2"
"2011-03","17619","58","1","218.52","3","4","4"
"2011-03","17620","9999","0","0","1","2","2"
"2011-03","17621","58","1","662.38","3","4","5"
"2011-03","17623","9999","0","0","1","2","2"
"2011-03","17624","9999","0","0","1","2","2"
"2011-03","17625","3","1","549.68","5","4","5"
"2011-03","17628","9999","0","0","1","2","2"
"2011-03","17629","9999","0","0","1","2","2"
"2011-03","17630","9999","0","0","1","2","2"
"2011-03","17631","9999","0","0","1","2","2"
"2011-03","17633","9999","0","0","1","2","2"
"2011-03","17634","23","2","1240.69","4","5","5"
"2011-03","17636","9999","0","0","1","2","2"
"2011-03","17637","9999","0","0","1","2","2"
"2011-03","17639","22","1","108.5","4","3","3"
"2011-03","17640","9999","0","0","1","2","2"
"2011-03","17642","9999","0","0","1","2","2"
"2011-03","17643","9999","0","0","1","2","2"
"2011-03","17644","6","1","442.47","5","4","4"
"2011-03","17646","27","1","345.85","4","4","4"
"2011-03","17647","9999","0","0","1","2","2"
"2011-03","17648","9999","0","0","1","2","2"
"2011-03","17649","9999","0","0","1","2","2"
"2011-03","17650","9999","0","0","1","2","2"
"2011-03","17651","9999","0","0","1","2","2"
"2011-03","17652","27","1","222.3","4","4","4"
"2011-03","17653","9999","0","0","1","2","2"
"2011-03","17654","23","1","117.55","4","3","3"
"2011-03","17655","30","2","620.6","4","5","5"
"2011-03","17656","9999","0","0","1","2","2"
"2011-03","17658","9999","0","0","1","2","2"
"2011-03","17659","44","1","115","3","3","3"
"2011-03","17660","9999","0","0","1","2","2"
"2011-03","17663","33","1","371.39","4","4","4"
"2011-03","17664","9999","0","0","1","2","2"
"2011-03","17666","9999","0","0","1","2","2"
"2011-03","17667","44","1","928.05","3","4","5"
"2011-03","17668","9999","0","0","1","2","2"
"2011-03","17669","9999","0","0","1","2","2"
"2011-03","17670","9999","0","0","1","2","2"
"2011-03","17671","9999","0","0","1","2","2"
"2011-03","17672","55","1","1177.8400000000001","3","5","5"
"2011-03","17673","12","2","780.06","5","5","5"
"2011-03","17674","9999","0","0","1","2","2"
"2011-03","17675","1","6","3790.17","5","5","5"
"2011-03","17676","9999","0","0","1","2","2"
"2011-03","17677","0","4","2521.05","5","5","5"
"2011-03","17678","9","1","298.11","5","4","4"
"2011-03","17679","9999","0","0","1","2","2"
"2011-03","17680","9999","0","0","1","2","2"
"2011-03","17682","9999","0","0","1","2","2"
"2011-03","17684","9999","0","0","1","2","2"
"2011-03","17685","12","3","1049.7","5","5","5"
"2011-03","17686","48","1","1592.61","3","5","5"
"2011-03","17690","10","2","990.15","5","5","5"
"2011-03","17691","9999","0","0","1","2","2"
"2011-03","17692","51","1","110.7","3","3","3"
"2011-03","17693","9999","0","0","1","2","2"
"2011-03","17694","9999","0","0","1","2","2"
"2011-03","17695","9999","0","0","1","2","2"
"2011-03","17696","23","1","318.24","4","4","4"
"2011-03","17697","9999","0","0","1","2","2"
"2011-03","17698","6","1","154.95","5","4","4"
"2011-03","17700","27","1","602.61","4","4","5"
"2011-03","17701","9999","0","0","1","2","2"
"2011-03","17702","9999","0","0","1","2","2"
"2011-03","17703","9999","0","0","1","2","2"
"2011-03","17704","9999","0","0","1","2","2"
"2011-03","17705","7","2","250.29999999999998","5","5","4"
"2011-03","17706","35","1","411.02","4","4","4"
"2011-03","17707","82","1","83.7","1","3","3"
"2011-03","17708","70","1","110.60000000000001","2","3","3"
"2011-03","17709","9999","0","0","1","2","2"
"2011-03","17711","35","1","220.53000000000003","4","4","4"
"2011-03","17712","9999","0","0","1","2","2"
"2011-03","17714","66","1","153","2","4","4"
"2011-03","17715","9999","0","0","1","2","2"
"2011-03","17716","13","1","665.46","5","4","5"
"2011-03","17718","9999","0","0","1","2","2"
"2011-03","17719","1","1","579.83","5","4","5"
"2011-03","17720","9999","0","0","1","2","2"
"2011-03","17722","70","1","833.44","2","4","5"
"2011-03","17723","9999","0","0","1","2","2"
"2011-03","17724","9999","0","0","1","2","2"
"2011-03","17725","13","1","337.71","5","4","4"
"2011-03","17727","9999","0","0","1","2","2"
"2011-03","17728","9999","0","0","1","2","2"
"2011-03","17730","21","3","1098.22","4","5","5"
"2011-03","17731","9999","0","0","1","2","2"
"2011-03","17732","9999","0","0","1","2","2"
"2011-03","17733","7","1","216.95000000000002","5","4","4"
"2011-03","17734","9999","0","0","1","2","2"
"2011-03","17735","0","3","2093.94","5","5","5"
"2011-03","17736","9999","0","0","1","2","2"
"2011-03","17737","9999","0","0","1","2","2"
"2011-03","17738","28","1","779.92","4","4","5"
"2011-03","17739","79","1","322.53000000000003","2","4","4"
"2011-03","17742","78","1","302.57","2","4","4"
"2011-03","17744","68","2","630.88","2","5","5"
"2011-03","17746","9999","0","0","1","2","2"
"2011-03","17747","9999","0","0","1","2","2"
"2011-03","17749","2","1","369.01","5","4","4"
"2011-03","17750","9999","0","0","1","2","2"
"2011-03","17752","9999","0","0","1","2","2"
"2011-03","17754","6","1","264.24","5","4","4"
"2011-03","17757","0","7","1232.22","5","5","5"
"2011-03","17758","9999","0","0","1","2","2"
"2011-03","17759","9999","0","0","1","2","2"
"2011-03","17760","9999","0","0","1","2","2"
"2011-03","17761","9999","0","0","1","2","2"
"2011-03","17763","9","1","15","5","3","3"
"2011-03","17764","9999","0","0","1","2","2"
"2011-03","17765","2","1","121.25","5","3","3"
"2011-03","17767","9999","0","0","1","2","2"
"2011-03","17768","9999","0","0","1","2","2"
"2011-03","17769","24","2","884.76","4","5","5"
"2011-03","17770","21","2","864.77","4","5","5"
"2011-03","17771","69","1","115.8","2","3","3"
"2011-03","17772","9999","0","0","1","2","2"
"2011-03","17774","51","1","219.99","3","4","4"
"2011-03","17775","0","1","56.4","5","3","3"
"2011-03","17777","9999","0","0","1","2","2"
"2011-03","17779","9999","0","0","1","2","2"
"2011-03","17781","0","1","102","5","3","3"
"2011-03","17783","9999","0","0","1","2","2"
"2011-03","17785","9999","0","0","1","2","2"
"2011-03","17786","63","1","114.85","2","3","3"
"2011-03","17787","50","2","979.89","3","5","5"
"2011-03","17788","9999","0","0","1","2","2"
"2011-03","17789","27","1","225.9","4","4","4"
"2011-03","17790","48","1","116.8","3","3","3"
"2011-03","17791","9999","0","0","1","2","2"
"2011-03","17793","9999","0","0","1","2","2"
"2011-03","17795","10","1","163.25","5","4","4"
"2011-03","17796","59","2","507.35","3","5","5"
"2011-03","17797","9999","0","0","1","2","2"
"2011-03","17799","16","4","1051.99","5","5","5"
"2011-03","17800","19","2","239.7","5","5","4"
"2011-03","17802","9999","0","0","1","2","2"
"2011-03","17805","9999","0","0","1","2","2"
"2011-03","17806","9999","0","0","1","2","2"
"2011-03","17809","47","1","610.2","3","4","5"
"2011-03","17811","9","12","3155.48","5","5","5"
"2011-03","17812","9999","0","0","1","2","2"
"2011-03","17813","9999","0","0","1","2","2"
"2011-03","17816","15","1","5.1","5","3","3"
"2011-03","17817","23","2","269.7","4","5","4"
"2011-03","17819","43","1","856","3","4","5"
"2011-03","17824","9999","0","0","1","2","2"
"2011-03","17827","9999","0","0","1","2","2"
"2011-03","17828","9999","0","0","1","2","2"
"2011-03","17829","44","1","889.24","3","4","5"
"2011-03","17830","7","2","287.65000000000003","5","5","4"
"2011-03","17831","9999","0","0","1","2","2"
"2011-03","17832","9999","0","0","1","2","2"
"2011-03","17835","9999","0","0","1","2","2"
"2011-03","17836","9999","0","0","1","2","2"
"2011-03","17837","9999","0","0","1","2","2"
"2011-03","17838","38","1","752.14","4","4","5"
"2011-03","17839","9999","0","0","1","2","2"
"2011-03","17841","0","25","4446.82","5","5","5"
"2011-03","17843","49","1","205.48","3","4","4"
"2011-03","17844","9999","0","0","1","2","2"
"2011-03","17846","9999","0","0","1","2","2"
"2011-03","17848","56","2","116.61000000000001","3","5","3"
"2011-03","17849","9","3","496.55","5","5","5"
"2011-03","17850","9999","0","0","1","2","2"
"2011-03","17852","9999","0","0","1","2","2"
"2011-03","17854","9999","0","0","1","2","2"
"2011-03","17855","9999","0","0","1","2","2"
"2011-03","17856","10","2","1067.93","5","5","5"
"2011-03","17857","12","2","895.34","5","5","5"
"2011-03","17858","7","4","1062.95","5","5","5"
"2011-03","17859","50","1","148.21","3","3","4"
"2011-03","17860","9999","0","0","1","2","2"
"2011-03","17861","0","2","457.98","5","5","4"
"2011-03","17862","69","1","330.9","2","4","4"
